workload,delta_workload,response_time,wdr,rdw,next_workload,vm_sum,w/s,s/m,scale_response_time
665.0,-24.0,8.375939849624057,79.39407540394974,0.012595398270111366,1033.0,210.0,4.919047619047619,0.20329138431752172,12.982340755082516
693.0,28.0,8.764790764790765,79.06634837010206,0.012647605721198796,974.0,210.0,4.6380952380952385,0.21560574948665293,12.193433264887256
725.0,32.0,9.172413793103447,79.04135338345864,0.012651605231866822,972.0,210.0,4.628571428571429,0.21604938271604932,12.165012345679198
748.0,23.0,9.44385026737968,79.20498301245753,0.012625468271897968,978.0,210.0,4.6571428571428575,0.2147239263803681,12.249926380368304
713.0,-35.0,9.023842917251052,79.01290021759401,0.01265616117426515,927.0,210.0,4.414285714285715,0.2265372168284789,11.637436893204026
681.0,-32.0,8.602055800293686,79.16712188460225,0.012631506314675016,914.0,210.0,4.352380952380952,0.2297592997811816,11.490730853391824
714.0,33.0,9.03641456582633,79.0136391816491,0.012656042809280574,969.0,210.0,4.614285714285714,0.21671826625386997,12.122160990712251
705.0,-9.0,8.921985815602836,79.01828298887123,0.01265529902922388,918.0,210.0,4.371428571428571,0.2287581699346405,11.53631372549034
722.0,17.0,9.13573407202216,79.0303214069133,0.01265337129088942,867.0,210.0,4.128571428571429,0.2422145328719723,10.923626297577943
707.0,-15.0,8.947666195190948,79.01501738855518,0.012655822058261596,880.0,210.0,4.190476190476192,0.23863636363636365,11.086545454545558
710.0,3.0,8.985915492957746,79.01253918495298,0.012656219004165841,870.0,210.0,4.142857142857143,0.2413793103448276,10.961655172413883
756.0,46.0,9.534391534391537,79.29189789123195,0.01261162901374542,912.0,210.0,4.342857142857143,0.23026315789473684,11.467789473684347
785.0,29.0,9.847133757961783,79.71862871927556,0.012544119436893993,839.0,210.0,3.9952380952380953,0.25029797377830754,10.555575685339743
790.0,5.0,9.89873417721519,79.8081841432225,0.012530043262297707,791.0,210.0,3.7666666666666666,0.26548672566371684,9.908975979772439
830.0,40.0,10.43200000000004,79.5628834355825,0.012568674698795228,706.0,210.0,3.361904761904762,0.29745042492917845,8.93484419263456
940.0,110.0,11.780085106383126,79.7956883597262,0.012532005432322477,660.0,210.0,3.1428571428571432,0.3181818181818182,8.303030303030303
1004.0,64.0,12.606159362550075,79.6436068373566,0.012555935620069795,738.0,215.0,3.4325581395348834,0.2913279132791328,9.327913279132792
931.0,-73.0,11.68175295381325,79.69694305991084,0.012547532710862782,698.0,215.0,3.246511627906977,0.30802292263610315,8.830945558739256
972.0,41.0,12.165012345679198,79.90127526218562,0.012515444800081479,705.0,215.0,3.2790697674418605,0.3049645390070922,8.921985815602836
962.0,-10.0,12.021135135135289,80.02572046530557,0.0124959824689556,711.0,215.0,3.3069767441860467,0.30239099859353025,8.998593530239098
1019.0,57.0,12.803409224730384,79.5881770327042,0.012564680299048465,635.0,215.0,2.953488372093023,0.33858267716535434,7.948755905511883
1033.0,14.0,12.982340755082516,79.56962611658348,0.012567609637059551,663.0,215.0,3.083720930232558,0.32428355957767724,8.346907993966818
974.0,-59.0,12.193433264887256,79.87906103564556,0.01251892532329287,616.0,215.0,2.865116279069768,0.349025974025974,7.762233766233834
972.0,-2.0,12.165012345679198,79.90127526218562,0.012515444800081479,624.0,215.0,2.902325581395349,0.34455128205128205,7.8421538461539155
978.0,6.0,12.249926380368304,79.83721449684303,0.012525487096491109,652.0,215.0,3.0325581395348835,0.32975460122699385,8.184049079754601
927.0,-51.0,11.637436893204026,79.65671552138295,0.012553869356207148,718.0,215.0,3.33953488372093,0.2994428969359331,9.086350974930363
914.0,-13.0,11.490730853391824,79.54237303628133,0.012571915594520595,712.0,215.0,3.311627906976744,0.30196629213483145,9.01123595505618
969.0,55.0,12.122160990712251,79.93624245235051,0.012509970062654542,785.0,215.0,3.6511627906976734,0.2738853503184713,9.847133757961783
918.0,-51.0,11.53631372549034,79.57481235722733,0.01256679055064307,744.0,215.0,3.4604651162790696,0.28897849462365593,9.397849462365592
867.0,-51.0,10.923626297577943,79.36924757232282,0.012599338290170636,686.0,215.0,3.1906976744186046,0.31341107871720114,8.670553935860058
880.0,13.0,11.086545454545558,79.37549199685049,0.012598347107438134,703.0,215.0,3.269767441860465,0.3058321479374111,8.896159317211948
870.0,-10.0,10.961655172413883,79.36757600160999,0.012599603646452741,677.0,215.0,3.1488372093023256,0.3175775480059084,8.546528803545051
912.0,42.0,11.467789473684347,79.52709648993881,0.012574330563250382,654.0,215.0,3.0418604651162786,0.3287461773700306,8.214067278287462
839.0,-73.0,10.555575685339743,79.48405894765709,0.012581139076686223,673.0,215.0,3.1302325581395354,0.31946508172362553,8.49034175334324
791.0,-48.0,9.908975979772439,79.82661393212555,0.012527150416905738,667.0,215.0,3.1023255813953488,0.32233883058470764,8.4047976011994
706.0,-85.0,8.93484419263456,79.01648700063411,0.012655586675119774,717.0,215.0,3.3348837209302324,0.2998605299860529,9.07391910739191
660.0,-46.0,8.303030303030303,79.48905109489051,0.012580348943985306,666.0,215.0,3.097674418604651,0.3228228228228228,8.39039039039039
738.0,78.0,9.327913279132792,79.11737361998837,0.01263944888771381,674.0,220.0,3.0636363636363635,0.3264094955489614,8.504451038575668
698.0,-40.0,8.830945558739256,79.04023361453598,0.012651784468107816,709.0,220.0,3.2227272727272727,0.31029619181946405,8.97320169252468
705.0,7.0,8.921985815602836,79.01828298887123,0.01265529902922388,723.0,220.0,3.286363636363636,0.30428769017980634,9.147994467496543
711.0,6.0,8.998593530239098,79.01234760862769,0.012656249690912938,711.0,220.0,3.231818181818182,0.30942334739803096,8.998593530239098
635.0,-76.0,7.948755905511883,79.88671529838699,0.012517725835451785,731.0,220.0,3.3227272727272728,0.3009575923392613,9.244870041039672
663.0,28.0,8.346907993966818,79.43061076978677,0.01258960481744618,733.0,220.0,3.331818181818182,0.30013642564802184,9.268758526603
616.0,-47.0,7.762233766233834,79.3585994124057,0.012601028841288692,705.0,220.0,3.2045454545454546,0.3120567375886525,8.921985815602836
624.0,8.0,7.8421538461539155,79.56997685094291,0.012567554240631277,706.0,220.0,3.2090909090909085,0.31161473087818703,8.93484419263456
652.0,28.0,8.184049079754601,79.66716641679159,0.012552222514961044,697.0,220.0,3.168181818181818,0.3156384505021521,8.817790530846485
718.0,66.0,9.086350974930363,79.01961986511344,0.012655084923301342,698.0,220.0,3.1727272727272733,0.3151862464183381,8.830945558739256
712.0,-6.0,9.01123595505618,79.01246882793018,0.012656230273955307,699.0,220.0,3.1772727272727272,0.3147353361945637,8.844062947067238
785.0,73.0,9.847133757961783,79.71862871927556,0.012544119436893993,692.0,220.0,3.145454545454545,0.3179190751445087,8.751445086705202
744.0,-41.0,9.397849462365592,79.16704805491992,0.012631518094577408,679.0,220.0,3.0863636363636364,0.3240058910162003,8.574374079528718
686.0,-58.0,8.670553935860058,79.11835911230665,0.012639291451691046,678.0,220.0,3.081818181818182,0.32448377581120946,8.56047197640118
703.0,17.0,8.896159317211948,79.02286536616566,0.012654565173843457,685.0,220.0,3.1136363636363638,0.32116788321167883,8.656934306569344
677.0,-26.0,8.546528803545051,79.21344624956792,0.012624119355310269,681.0,220.0,3.0954545454545452,0.32305433186490456,8.602055800293686
654.0,-23.0,8.214067278287462,79.61950856291884,0.012559735899522114,687.0,220.0,3.122727272727273,0.32023289665211063,8.684133915574964
673.0,19.0,8.49034175334324,79.26653832691635,0.012615663823689808,683.0,220.0,3.1045454545454545,0.32210834553440704,8.629575402635432
667.0,-6.0,8.4047976011994,79.35943631823045,0.012600895953822187,682.0,220.0,3.1,0.3225806451612903,8.615835777126101
717.0,50.0,9.07391910739191,79.01767599139257,0.012655396244619123,677.0,220.0,3.0772727272727267,0.3249630723781389,8.546528803545051
666.0,-51.0,8.39039039039039,79.37652111667859,0.01259818376935494,663.0,220.0,3.0136363636363637,0.33182503770739064,8.346907993966818
674.0,8.0,8.504451038575668,79.2526168876483,0.012617879879192386,653.0,225.0,2.9022222222222216,0.3445635528330781,8.199081163859113
709.0,35.0,8.97320169252468,79.01304621188305,0.012656137789174444,652.0,225.0,2.8977777777777787,0.3450920245398773,8.184049079754601
723.0,14.0,9.147994467496543,79.03371635923799,0.012652827755873505,643.0,225.0,2.8577777777777778,0.3499222395023328,8.046656298600311
711.0,-12.0,8.998593530239098,79.01234760862769,0.012656249690912938,640.0,225.0,2.844444444444445,0.3515625,8.0
731.0,20.0,9.244870041039672,79.07087895827168,0.012646881041093943,620.0,225.0,2.7555555555555555,0.3629032258064516,7.802451612903296
733.0,2.0,9.268758526603,79.0828672357963,0.012644963883496587,636.0,225.0,2.8266666666666667,0.35377358490566035,7.958264150943467
705.0,-28.0,8.921985815602836,79.01828298887123,0.01265529902922388,625.0,225.0,2.7777777777777777,0.36,7.8520000000000705
706.0,1.0,8.93484419263456,79.01648700063411,0.012655586675119774,666.0,225.0,2.96,0.33783783783783783,8.39039039039039
697.0,-9.0,8.817790530846485,79.04474454930035,0.012651062454586064,680.0,225.0,3.0222222222222217,0.3308823529411765,8.588235294117647
698.0,1.0,8.830945558739256,79.04023361453598,0.012651784468107816,653.0,225.0,2.9022222222222216,0.3445635528330781,8.199081163859113
699.0,1.0,8.844062947067238,79.03607246845681,0.012652450568050413,667.0,225.0,2.9644444444444447,0.3373313343328336,8.4047976011994
692.0,-7.0,8.751445086705202,79.07265521796566,0.012646596946105784,672.0,225.0,2.986666666666667,0.3348214285714285,8.476190476190476
679.0,-13.0,8.574374079528718,79.1894537959464,0.01262794415247234,673.0,225.0,2.991111111111111,0.3343239227340267,8.49034175334324
678.0,-1.0,8.56047197640118,79.2012405237767,0.012626064861948644,677.0,225.0,3.008888888888889,0.3323485967503693,8.546528803545051
685.0,7.0,8.656934306569344,79.12731871838109,0.012637860301561086,675.0,225.0,3.0,0.3333333333333333,8.518518518518519
681.0,-4.0,8.602055800293686,79.16712188460225,0.012631506314675016,660.0,225.0,2.933333333333333,0.3409090909090909,8.303030303030303
687.0,6.0,8.684133915574964,79.10978880321822,0.012640660721360938,649.0,225.0,2.8844444444444446,0.34668721109399075,8.138674884437599
683.0,-4.0,8.629575402635432,79.14642008822531,0.012634810252760515,645.0,225.0,2.8666666666666667,0.3488372093023256,8.077519379844961
682.0,-1.0,8.615835777126101,79.1565690946222,0.012633190289041205,647.0,225.0,2.8755555555555565,0.34775888717156106,8.108191653786706
677.0,-5.0,8.546528803545051,79.21344624956792,0.012624119355310269,639.0,225.0,2.84,0.35211267605633795,7.9866103286385695
663.0,-14.0,8.346907993966818,79.43061076978677,0.01258960481744618,653.0,225.0,2.9022222222222216,0.3445635528330781,8.199081163859113
653.0,-10.0,8.199081163859113,79.6430706014195,0.012556020159049178,646.0,230.0,2.8086956521739133,0.3560371517027864,8.092879256965944
652.0,-1.0,8.184049079754601,79.66716641679159,0.012552222514961044,640.0,230.0,2.782608695652174,0.359375,8.0
643.0,-9.0,8.046656298600311,79.90896791650559,0.012514239966718993,625.0,230.0,2.717391304347826,0.368,7.8520000000000705
640.0,-3.0,8.0,80.0,0.0125,610.0,230.0,2.652173913043478,0.3770491803278688,7.700918032786952
620.0,-20.0,7.802451612903296,79.46220377383379,0.012584599375650476,613.0,230.0,2.665217391304348,0.3752039151712888,7.7317259380098555
636.0,16.0,7.958264150943467,79.91692509032902,0.01251299394802432,602.0,230.0,2.617391304347826,0.38205980066445183,7.617262458471828
625.0,-11.0,7.8520000000000705,79.59755476311697,0.012563200000000113,597.0,230.0,2.595652173913044,0.3852596314907873,7.5638391959799645
666.0,41.0,8.39039039039039,79.37652111667859,0.01259818376935494,588.0,230.0,2.5565217391304347,0.391156462585034,7.465387755102104
680.0,14.0,8.588235294117647,79.17808219178083,0.012629757785467129,587.0,230.0,2.5521739130434784,0.3918228279386712,7.454262350937031
653.0,-27.0,8.199081163859113,79.6430706014195,0.012556020159049178,593.0,230.0,2.5782608695652174,0.38785834738617203,7.5204519392918
667.0,14.0,8.4047976011994,79.35943631823045,0.012600895953822187,571.0,230.0,2.4826086956521736,0.4028021015761821,7.270956217162932
672.0,5.0,8.476190476190476,79.28089887640449,0.012613378684807256,571.0,230.0,2.4826086956521736,0.4028021015761821,7.270956217162932
673.0,1.0,8.49034175334324,79.26653832691635,0.012615663823689808,553.0,230.0,2.4043478260869566,0.4159132007233273,7.0520578661845095
677.0,4.0,8.546528803545051,79.21344624956792,0.012624119355310269,547.0,230.0,2.3782608695652168,0.42047531992687387,6.975890310786166
675.0,-2.0,8.518518518518519,79.23913043478261,0.01262002743484225,555.0,230.0,2.4130434782608696,0.4144144144144144,7.077081081081142
660.0,-15.0,8.303030303030303,79.48905109489051,0.012580348943985306,553.0,230.0,2.4043478260869566,0.4159132007233273,7.0520578661845095
649.0,-11.0,8.138674884437599,79.74271109428247,0.01254033110082835,562.0,230.0,2.4434782608695653,0.4092526690391459,7.163259786476929
645.0,-4.0,8.077519379844961,79.85124760076775,0.012523285860224746,533.0,230.0,2.3173913043478263,0.4315196998123828,6.791497185741148
647.0,2.0,8.108191653786706,79.79584445291651,0.012531980917753795,532.0,230.0,2.313043478260869,0.4323308270676692,6.7779548872181055
639.0,-8.0,7.9866103286385695,80.00891162908741,0.012498607713049404,533.0,230.0,2.3173913043478263,0.4315196998123828,6.791497185741148
653.0,14.0,8.199081163859113,79.6430706014195,0.012556020159049178,553.0,230.0,2.4043478260869566,0.4159132007233273,7.0520578661845095
646.0,-7.0,8.092879256965944,79.82325937260903,0.012527676868368334,541.0,230.0,2.3521739130434782,0.4251386321626617,6.898033271719098
640.0,-6.0,8.0,80.0,0.0125,548.0,230.0,2.382608695652174,0.4197080291970803,6.988700729927068
625.0,-15.0,7.8520000000000705,79.59755476311697,0.012563200000000113,548.0,230.0,2.382608695652174,0.4197080291970803,6.988700729927068
610.0,-15.0,7.700918032786952,79.21133524638253,0.01262445579145402,542.0,230.0,2.356521739130435,0.42435424354243545,6.911129151291572
613.0,3.0,7.7317259380098555,79.28372072611073,0.012612929752055227,538.0,230.0,2.3391304347826085,0.4275092936802974,6.858453531598573
602.0,-11.0,7.617262458471828,79.03101715111089,0.012653259897793732,533.0,230.0,2.3173913043478263,0.4315196998123828,6.791497185741148
597.0,-5.0,7.5638391959799645,78.92817186241795,0.012669747396951364,534.0,230.0,2.3217391304347825,0.4307116104868914,6.804988764045002
588.0,-9.0,7.465387755102104,78.76349083115481,0.012696237678745077,541.0,230.0,2.3521739130434782,0.4251386321626617,6.898033271719098
587.0,-1.0,7.454262350937031,78.74689303445453,0.012698913715395284,594.0,230.0,2.5826086956521737,0.3872053872053872,7.531353535353599
593.0,6.0,7.5204519392918,78.85164412816428,0.012682043742481957,589.0,230.0,2.5608695652173914,0.3904923599320883,7.476475382003459
571.0,-22.0,7.270956217162932,78.53162403208631,0.012733723672789724,558.0,230.0,2.4260869565217402,0.4121863799283154,7.114279569892534
571.0,0.0,7.270956217162932,78.53162403208631,0.012733723672789724,561.0,230.0,2.4391304347826086,0.40998217468805703,7.1510802139038026
553.0,-18.0,7.0520578661845095,78.41682676083862,0.012752365038308336,549.0,230.0,2.38695652173913,0.41894353369763204,7.001464480874377
547.0,-6.0,6.975890310786166,78.41293019677002,0.012752998740011273,556.0,230.0,2.4173913043478263,0.4136690647482014,7.089525179856176
555.0,8.0,7.077081081081142,78.4221621373899,0.012751497443389444,560.0,230.0,2.4347826086956523,0.4107142857142857,7.138857142857205
553.0,-2.0,7.0520578661845095,78.41682676083862,0.012752365038308336,577.0,230.0,2.508695652173913,0.3986135181975737,7.340887348353615
562.0,9.0,7.163259786476929,78.45590090994114,0.012746013854941157,616.0,230.0,2.678260869565217,0.37337662337662336,7.762233766233834
533.0,-29.0,6.791497185741148,78.48048602877164,0.012742020986381141,632.0,230.0,2.747826086956522,0.3639240506329114,7.920050632911464
532.0,-1.0,6.7779548872181055,78.48975227073994,0.01274051670529719,620.0,230.0,2.6956521739130435,0.3709677419354839,7.802451612903296
533.0,1.0,6.791497185741148,78.48048602877164,0.012742020986381141,605.0,230.0,2.630434782608696,0.3801652892561984,7.648892561983538
553.0,20.0,7.0520578661845095,78.41682676083862,0.012752365038308336,586.0,230.0,2.5478260869565217,0.3924914675767918,7.443098976109277
541.0,-12.0,6.898033271719098,78.42815171942108,0.012750523607613858,586.0,230.0,2.5478260869565217,0.3924914675767918,7.443098976109277
548.0,7.0,6.988700729927068,78.41228594227108,0.012753103521764722,588.0,230.0,2.5565217391304347,0.391156462585034,7.465387755102104
548.0,0.0,6.988700729927068,78.41228594227108,0.012753103521764722,572.0,230.0,2.4869565217391303,0.4020979020979021,7.2827132867133475
542.0,-6.0,6.911129151291572,78.42423258704541,0.012751160795740908,579.0,230.0,2.5173913043478264,0.3972366148531952,7.363875647668455
538.0,-4.0,6.858453531598573,78.44333967144378,0.012748054891447164,593.0,230.0,2.5782608695652174,0.38785834738617203,7.5204519392918
533.0,-5.0,6.791497185741148,78.48048602877164,0.012742020986381141,585.0,230.0,2.5434782608695654,0.3931623931623932,7.4318974358975005
534.0,1.0,6.804988764045002,78.47184154387658,0.01274342465176967,591.0,230.0,2.5695652173913044,0.38917089678511,7.498538071066052
541.0,7.0,6.898033271719098,78.42815171942108,0.012750523607613858,613.0,230.0,2.665217391304348,0.3752039151712888,7.7317259380098555
594.0,53.0,7.531353535353599,78.87028503065903,0.012679046355814141,611.0,230.0,2.6565217391304348,0.37643207855973815,7.71122094926357
589.0,-5.0,7.476475382003459,78.78043729238719,0.01269350659083779,611.0,230.0,2.6565217391304348,0.37643207855973815,7.71122094926357
558.0,-31.0,7.114279569892534,78.43380268065977,0.012749604963965114,629.0,230.0,2.734782608695652,0.3656597774244833,7.8910715421304385
561.0,3.0,7.1510802139038026,78.44968637175275,0.012747023554195729,626.0,230.0,2.7217391304347824,0.3674121405750799,7.861814696485692
549.0,-12.0,7.001464480874377,78.41216669736473,0.012753122915982473,637.0,230.0,2.769565217391305,0.3610675039246468,7.9677425431711875
556.0,7.0,7.089525179856176,78.42556248756838,0.012750944568086649,630.0,230.0,2.739130434782609,0.36507936507936506,7.9007619047619775
560.0,4.0,7.138857142857205,78.44392860001534,0.01274795918367358,646.0,230.0,2.8086956521739133,0.3560371517027864,8.092879256965944
577.0,17.0,7.340887348353615,78.60085199773665,0.012722508402692572,656.0,235.0,2.791489361702128,0.3582317073170732,8.24390243902439
616.0,39.0,7.762233766233834,79.3585994124057,0.012601028841288692,660.0,235.0,2.8085106382978724,0.3560606060606061,8.303030303030303
632.0,16.0,7.920050632911464,79.79746964921517,0.012531725684986495,649.0,235.0,2.7617021276595746,0.36209553158705693,8.138674884437599
620.0,-12.0,7.802451612903296,79.46220377383379,0.012584599375650476,659.0,235.0,2.804255319148936,0.3566009104704097,8.288315629742035
605.0,-15.0,7.648892561983538,79.09641756598413,0.012642797623113286,673.0,235.0,2.8638297872340424,0.3491827637444279,8.49034175334324
586.0,-19.0,7.443098976109277,78.73064725874694,0.012701534088923685,667.0,235.0,2.8382978723404246,0.3523238380809595,8.4047976011994
586.0,0.0,7.443098976109277,78.73064725874694,0.012701534088923685,641.0,235.0,2.727659574468085,0.3666146645865835,8.01560062402496
588.0,2.0,7.465387755102104,78.76349083115481,0.012696237678745077,644.0,235.0,2.7404255319148936,0.36490683229813664,8.062111801242237
572.0,-16.0,7.2827132867133475,78.54215557868555,0.012732016235512846,632.0,235.0,2.6893617021276595,0.37183544303797467,7.920050632911464
579.0,7.0,7.363875647668455,78.62707461434694,0.012718265367303031,640.0,235.0,2.723404255319149,0.3671875,8.0
593.0,14.0,7.5204519392918,78.85164412816428,0.012682043742481957,631.0,235.0,2.685106382978724,0.3724247226624406,7.910421553090402
585.0,-8.0,7.4318974358975005,78.71475690371304,0.012704098181021369,625.0,235.0,2.6595744680851063,0.376,7.8520000000000705
591.0,6.0,7.498538071066052,78.81536299461351,0.012687881676930714,631.0,235.0,2.685106382978724,0.3724247226624406,7.910421553090402
613.0,22.0,7.7317259380098555,79.28372072611073,0.012612929752055227,645.0,235.0,2.7446808510638303,0.3643410852713178,8.077519379844961
611.0,-2.0,7.71122094926357,79.2351826020951,0.012620656218107316,635.0,235.0,2.7021276595744683,0.3700787401574803,7.948755905511883
611.0,0.0,7.71122094926357,79.2351826020951,0.012620656218107316,619.0,235.0,2.6340425531914895,0.3796445880452343,7.792445880452412
629.0,18.0,7.8910715421304385,79.71034055917103,0.012545423755374306,619.0,235.0,2.6340425531914895,0.3796445880452343,7.792445880452412
626.0,-3.0,7.861814696485692,79.62538220085854,0.012558809419306215,601.0,235.0,2.557446808510638,0.3910149750415973,7.606648918469284
637.0,11.0,7.9677425431711875,79.94736232359135,0.012508230052074078,573.0,235.0,2.4382978723404256,0.4101221640488657,7.294429319371789
630.0,-7.0,7.9007619047619775,79.7391451095728,0.0125408919123206,579.0,235.0,2.4638297872340424,0.4058721934369603,7.363875647668455
646.0,16.0,8.092879256965944,79.82325937260903,0.012527676868368334,579.0,235.0,2.4638297872340424,0.4058721934369603,7.363875647668455
656.0,10.0,8.24390243902439,79.57396449704143,0.012566924449732302,580.0,235.0,2.4680851063829787,0.4051724137931034,7.375310344827647
660.0,4.0,8.303030303030303,79.48905109489051,0.012580348943985306,571.0,235.0,2.429787234042553,0.4115586690017513,7.270956217162932
649.0,-11.0,8.138674884437599,79.74271109428247,0.01254033110082835,574.0,235.0,2.442553191489362,0.4094076655052265,7.306104529616786
659.0,10.0,8.288315629742035,79.5095203222263,0.012577110212051646,571.0,235.0,2.429787234042553,0.4115586690017513,7.270956217162932
673.0,14.0,8.49034175334324,79.26653832691635,0.012615663823689808,578.0,235.0,2.4595744680851066,0.40657439446366783,7.352401384083106
667.0,-6.0,8.4047976011994,79.35943631823045,0.012600895953822187,565.0,235.0,2.404255319148936,0.415929203539823,7.199539823008911
641.0,-26.0,8.01560062402496,79.96905410665629,0.012504837166965618,568.0,235.0,2.4170212765957446,0.4137323943661972,7.235436619718372
644.0,3.0,8.062111801242237,79.87981510015408,0.01251880714478608,584.0,235.0,2.4851063829787234,0.4023972602739726,7.420657534246637
632.0,-12.0,7.920050632911464,79.79746964921517,0.012531725684986495,582.0,235.0,2.4765957446808518,0.4037800687285224,7.398061855670165
640.0,8.0,8.0,80.0,0.0125,578.0,235.0,2.4595744680851066,0.40657439446366783,7.352401384083106
631.0,-9.0,7.910421553090402,79.76818880827963,0.012536325757671005,582.0,235.0,2.4765957446808518,0.4037800687285224,7.398061855670165
625.0,-6.0,7.8520000000000705,79.59755476311697,0.012563200000000113,763.0,235.0,3.2468085106382985,0.30799475753604194,9.612057667103539
631.0,6.0,7.910421553090402,79.76818880827963,0.012536325757671005,855.0,240.0,3.5625,0.2807017543859649,10.76884210526323
645.0,14.0,8.077519379844961,79.85124760076775,0.012523285860224746,897.0,240.0,3.7375,0.26755852842809363,11.292468227424871
635.0,-10.0,7.948755905511883,79.88671529838699,0.012517725835451785,750.0,240.0,3.125,0.32,9.466666666666667
619.0,-16.0,7.792445880452412,79.43590619638185,0.01258876555808144,741.0,240.0,3.0875,0.32388663967611336,9.36302294197031
619.0,0.0,7.792445880452412,79.43590619638185,0.01258876555808144,696.0,240.0,2.9,0.3448275862068966,8.804597701149426
601.0,-18.0,7.606648918469284,79.00982501515814,0.012656653774491322,727.0,240.0,3.029166666666667,0.3301237964236589,9.196698762035764
573.0,-28.0,7.294429319371789,78.55309509659459,0.0127302431402649,710.0,240.0,2.958333333333333,0.3380281690140845,8.985915492957746
579.0,6.0,7.363875647668455,78.62707461434694,0.012718265367303031,711.0,240.0,2.9625,0.3375527426160337,8.998593530239098
579.0,0.0,7.363875647668455,78.62707461434694,0.012718265367303031,700.0,240.0,2.9166666666666665,0.3428571428571429,8.857142857142858
580.0,1.0,7.375310344827647,78.64075854201276,0.012716052318668358,708.0,240.0,2.95,0.3389830508474576,8.960451977401133
571.0,-9.0,7.270956217162932,78.53162403208631,0.012733723672789724,716.0,240.0,2.9833333333333334,0.33519553072625696,9.061452513966481
574.0,3.0,7.306104529616786,78.56443850114294,0.012728405103861995,691.0,240.0,2.879166666666667,0.3473227206946454,8.738060781476122
571.0,-3.0,7.270956217162932,78.53162403208631,0.012733723672789724,689.0,240.0,2.870833333333333,0.3483309143686502,8.711175616835995
578.0,7.0,7.352401384083106,78.61377117567153,0.012720417619520944,716.0,240.0,2.9833333333333334,0.33519553072625696,9.061452513966481
565.0,-13.0,7.199539823008911,78.47723797489448,0.012742548359307809,695.0,240.0,2.895833333333333,0.34532374100719426,8.79136690647482
568.0,3.0,7.235436619718372,78.50251890149354,0.012738444753025302,702.0,240.0,2.925,0.3418803418803419,8.883190883190883
584.0,16.0,7.420657534246637,78.69922541295244,0.01270660536686068,698.0,240.0,2.908333333333333,0.3438395415472779,8.830945558739256
582.0,-2.0,7.398061855670165,78.66925302252405,0.012711446487405782,698.0,240.0,2.908333333333333,0.3438395415472779,8.830945558739256
578.0,-4.0,7.352401384083106,78.61377117567153,0.012720417619520944,689.0,240.0,2.870833333333333,0.3483309143686502,8.711175616835995
582.0,4.0,7.398061855670165,78.66925302252405,0.012711446487405782,646.0,240.0,2.691666666666667,0.3715170278637771,8.092879256965944
763.0,181.0,9.612057667103539,79.37946550313606,0.012597716470646841,646.0,240.0,2.691666666666667,0.3715170278637771,8.092879256965944
855.0,92.0,10.76884210526323,79.39572255239233,0.012595136965220152,638.0,245.0,2.6040816326530614,0.384012539184953,7.977191222570605
897.0,42.0,11.292468227424871,79.43347565251919,0.012589150755211671,640.0,245.0,2.6122448979591835,0.3828125,8.0
750.0,-147.0,9.466666666666667,79.22535211267605,0.012622222222222222,651.0,245.0,2.657142857142857,0.3763440860215054,8.168970814132104
741.0,-9.0,9.36302294197031,79.14110694724705,0.012635658491188004,644.0,245.0,2.6285714285714294,0.3804347826086957,8.062111801242237
696.0,-45.0,8.804597701149426,79.04960835509137,0.012650284053375612,650.0,245.0,2.6530612244897958,0.3769230769230769,8.153846153846152
727.0,31.0,9.196698762035764,79.05010469638049,0.012650204624533376,653.0,245.0,2.66530612244898,0.3751914241960184,8.199081163859113
710.0,-17.0,8.985915492957746,79.01253918495298,0.012656219004165841,649.0,245.0,2.6489795918367345,0.3775038520801233,8.138674884437599
711.0,1.0,8.998593530239098,79.01234760862769,0.012656249690912938,647.0,245.0,2.6408163265306124,0.3786707882534776,8.108191653786706
700.0,-11.0,8.857142857142858,79.03225806451613,0.012653061224489795,643.0,245.0,2.624489795918368,0.3810264385692068,8.046656298600311
708.0,8.0,8.960451977401133,79.01387137452711,0.012656005617798208,630.0,245.0,2.5714285714285716,0.3888888888888889,7.9007619047619775
716.0,8.0,9.061452513966481,79.01602959309494,0.012655659935707376,613.0,245.0,2.5020408163265304,0.399673735725938,7.7317259380098555
691.0,-25.0,8.738060781476122,79.07933090427294,0.012645529350906109,620.0,245.0,2.53061224489796,0.3951612903225806,7.802451612903296
689.0,-2.0,8.711175616835995,79.093802065978,0.01264321569932655,636.0,245.0,2.595918367346939,0.3852201257861636,7.958264150943467
716.0,27.0,9.061452513966481,79.01602959309494,0.012655659935707376,637.0,245.0,2.6,0.38461538461538464,7.9677425431711875
695.0,-21.0,8.79136690647482,79.05482815057283,0.012649448786294705,666.0,245.0,2.7183673469387757,0.3678678678678679,8.39039039039039
702.0,7.0,8.883190883190883,79.02565747273893,0.01265411806722348,666.0,245.0,2.7183673469387757,0.3678678678678679,8.39039039039039
698.0,-4.0,8.830945558739256,79.04023361453598,0.012651784468107816,649.0,245.0,2.6489795918367345,0.3775038520801233,8.138674884437599
698.0,0.0,8.830945558739256,79.04023361453598,0.012651784468107816,648.0,245.0,2.6448979591836737,0.3780864197530864,8.123456790123457
689.0,-9.0,8.711175616835995,79.093802065978,0.01264321569932655,656.0,245.0,2.6775510204081634,0.3734756097560976,8.24390243902439
